Binomial.1.2,Upham_TipLabel,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Pupil,Pupil Reference ,Diel_Cox,Flexible_Cox,genus_diel,genus_flexible,Excluded,Reason ,Mass.g,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Terrestrial,Marine,Freshwater,Aerial,Pupil_constricted,Diet_Category_4,Genus_Diet_4,Diet_Category_3,Genus_Diet_Category_3
Oligoryzomys_flavescens,Oligoryzomys_flavescens,Rodentia,Cricetidae,Oligoryzomys,flavescens,,,Nocturnal,NA,NA,0,0,,21.3,70,0,30,1,0,0,0,,,,,
Oligoryzomys_fornesi,Oligoryzomys_fornesi,Rodentia,Cricetidae,Oligoryzomys,fornesi,,,Nocturnal,NA,NA,0,0,,14,80,0,20,1,0,0,0,,,,,
Oligoryzomys_fulvescens,Oligoryzomys_fulvescens,Rodentia,Cricetidae,Oligoryzomys,fulvescens,,,Nocturnal,NA,NA,0,0,,25,70,0,30,1,0,0,0,,,,,
Oligoryzomys_griseolus,Oligoryzomys_griseolus,Rodentia,Cricetidae,Oligoryzomys,griseolus,,,Nocturnal,NA,NA,0,0,,25.2,70,0,30,1,0,0,0,,,,,
Oligoryzomys_longicaudatus,Oligoryzomys_longicaudatus,Rodentia,Cricetidae,Oligoryzomys,longicaudatus,,,Nocturnal,NA,NA,0,0,,27,70,0,30,1,0,0,0,,,,,
Oligoryzomys_magellanicus,Oligoryzomys_magellanicus,Rodentia,Cricetidae,Oligoryzomys,magellanicus,,,Nocturnal,NA,NA,0,0,,25.2,70,0,30,1,0,0,0,,,,,
Oligoryzomys_microtis,Oligoryzomys_microtis,Rodentia,Cricetidae,Oligoryzomys,microtis,,,Nocturnal,NA,NA,0,0,,22.5,70,0,30,1,0,0,0,,,,,
Oligoryzomys_nigripes,Oligoryzomys_nigripes,Rodentia,Cricetidae,Oligoryzomys,nigripes,,,Nocturnal,NA,NA,0,0,,20.5,70,0,30,1,0,0,0,,,,,
Oligoryzomys_stramineus,Oligoryzomys_stramineus,Rodentia,Cricetidae,Oligoryzomys,stramineus,,,Nocturnal,NA,NA,0,0,,25,80,0,20,1,0,0,0,,,,,
Oligoryzomys_vegetus,Oligoryzomys_vegetus,Rodentia,Cricetidae,Oligoryzomys,vegetus,,,Nocturnal,NA,NA,0,0,,15,70,0,30,1,0,0,0,,,,,
Oligoryzomys_moojeni,Oligoryzomys_moojeni,Rodentia,Cricetidae,Oligoryzomys,moojeni,,,,NA,NA,0,0,,16.9,80,0,20,1,0,0,0,,,,,
Oligoryzomys_rupestris,Oligoryzomys_rupestris,Rodentia,Cricetidae,Oligoryzomys,rupestris,,,,NA,NA,0,0,,13.8,80,0,20,1,0,0,0,,,,,
Onychomys_arenicola,Onychomys_arenicola,Rodentia,Cricetidae,Onychomys,arenicola,,,Nocturnal,NA,NA,NA,0,,30,10,0,90,1,0,0,0,,,,,
Onychomys_leucogaster,Onychomys_leucogaster,Rodentia,Cricetidae,Onychomys,leucogaster,,,Nocturnal,NA,NA,NA,0,,27.9,10,0,90,1,0,0,0,,,,,
Onychomys_torridus,Onychomys_torridus,Rodentia,Cricetidae,Onychomys,torridus,,,Nocturnal,NA,NA,NA,0,,25,10,0,90,1,0,0,0,,,,,
Oreoryzomys_balneator,Oreoryzomys_balneator,Rodentia,Cricetidae,Oreoryzomys,balneator,,,Nocturnal,NA,NA,NA,0,,60.5,80,0,20,1,0,0,0,,,,,
Oryzomys_curasoae,Oryzomys_curasoae,Rodentia,Cricetidae,Oryzomys,curasoae,,,Cathemeral,NA,NA,NA,0,,44.5,57,14,29,1,0,0,0,,,,,
Oryzomys_dimidiatus,Oryzomys_dimidiatus,Rodentia,Cricetidae,Oryzomys,dimidiatus,,,Cathemeral,NA,NA,NA,0,,46,80,0,20,1,0,0,0,,,,,
Oryzomys_gorgasi,Oryzomys_gorgasi,Rodentia,Cricetidae,Oryzomys,gorgasi,,,Cathemeral,NA,NA,NA,0,,60.5,80,0,20,1,0,0,0,,,,,
Oryzomys_couesi,Oryzomys_couesi,Rodentia,Cricetidae,Oryzomys,couesi,,,Nocturnal,NA,NA,NA,0,,69.3,80,0,20,1,0,1,0,,,,,
Oryzomys_palustris,Oryzomys_palustris,Rodentia,Cricetidae,Oryzomys,palustris,,,Nocturnal,NA,NA,NA,0,,53.9,80,0,20,1,0,1,0,,,,,
Osgoodomys_banderanus,Osgoodomys_banderanus,Rodentia,Cricetidae,Osgoodomys,banderanus,,,Nocturnal,NA,NA,NA,0,,50,70,0,30,1,0,0,0,,,,,
Otonyctomys_hatti,Otonyctomys_hatti,Rodentia,Cricetidae,Otonyctomys,hatti,,,Nocturnal,NA,NA,NA,0,,36.2,100,0,0,1,0,0,0,,,,,
Ototylomys_phyllotis,Ototylomys_phyllotis,Rodentia,Cricetidae,Ototylomys,phyllotis,,,Nocturnal,NA,NA,NA,0,,120,100,0,0,1,0,0,0,,,,,
Oxymycterus_akodontius,Oxymycterus_akodontius,Rodentia,Cricetidae,Oxymycterus,akodontius,,,Cathemeral,NA,NA,NA,0,,68,10,0,90,1,0,0,0,,,,,
Oxymycterus_angularis,Oxymycterus_angularis,Rodentia,Cricetidae,Oxymycterus,angularis,,,Cathemeral,NA,NA,NA,0,,68,10,0,90,1,0,0,0,,,,,
Oxymycterus_dasytrichus,Oxymycterus_dasytrichus,Rodentia,Cricetidae,Oxymycterus,dasytrichus,,,Cathemeral,NA,NA,NA,0,,52.1,20,0,80,1,0,0,0,,,,,
Oxymycterus_hiska,Oxymycterus_hiska,Rodentia,Cricetidae,Oxymycterus,hiska,,,Cathemeral,NA,NA,NA,0,,12.3,10,0,90,1,0,0,0,,,,,
Oxymycterus_hispidus,Oxymycterus_hispidus,Rodentia,Cricetidae,Oxymycterus,hispidus,,,Cathemeral,NA,NA,NA,0,,36.8,10,0,90,1,0,0,0,,,,,
Oxymycterus_hucucha,Oxymycterus_hucucha,Rodentia,Cricetidae,Oxymycterus,hucucha,,,Cathemeral,NA,NA,NA,0,,68,10,0,90,1,0,0,0,,,,,
Oxymycterus_paramensis,Oxymycterus_paramensis,Rodentia,Cricetidae,Oxymycterus,paramensis,,,Cathemeral,NA,NA,NA,0,,42,10,0,90,1,0,0,0,,,,,
Oxymycterus_roberti,Oxymycterus_roberti,Rodentia,Cricetidae,Oxymycterus,roberti,,,Cathemeral,NA,NA,NA,0,,83.4,10,0,90,1,0,0,0,,,,,
Oxymycterus_rufus,Oxymycterus_rufus,Rodentia,Cricetidae,Oxymycterus,rufus,,,Cathemeral,NA,NA,NA,0,,75.4,10,0,90,1,0,0,0,,,,,
Oxymycterus_caparoae,Oxymycterus_caparoae,Rodentia,Cricetidae,Oxymycterus,caparoae,,,Diurnal,NA,NA,NA,0,,66.4,11,0,89,1,0,0,0,,,,,
Oxymycterus_delator,Oxymycterus_delator,Rodentia,Cricetidae,Oxymycterus,delator,,,Diurnal,NA,NA,NA,0,,81.5,10,0,90,1,0,0,0,,,,,
Oxymycterus_inca,Oxymycterus_inca,Rodentia,Cricetidae,Oxymycterus,inca,,,Diurnal,NA,NA,NA,0,,35,10,0,90,1,0,0,0,,,,,
Oxymycterus_josei,Oxymycterus_josei,Rodentia,Cricetidae,Oxymycterus,josei,,,Diurnal,NA,NA,NA,0,,66.4,11,0,89,1,0,0,0,,,,,
Oxymycterus_nasutus,Oxymycterus_nasutus,Rodentia,Cricetidae,Oxymycterus,nasutus,,,Diurnal,NA,NA,NA,0,,68,10,0,90,1,0,0,0,,,,,
Oxymycterus_quaestor,Oxymycterus_quaestor,Rodentia,Cricetidae,Oxymycterus,quaestor,,,Diurnal,NA,NA,NA,0,,75.5,11,0,89,1,0,0,0,,,,,
Oxymycterus_amazonicus,Oxymycterus_amazonicus,Rodentia,Cricetidae,Oxymycterus,amazonicus,,,Nocturnal,NA,NA,NA,0,,25.2,21,0,79,1,0,0,0,,,,,
Pearsonomys_annectens,Pearsonomys_annectens,Rodentia,Cricetidae,Pearsonomys,annectens,,,,NA,NA,NA,0,,45.8,0,0,100,1,0,0,0,,,,,
Peromyscus_attwateri,Peromyscus_attwateri,Rodentia,Cricetidae,Peromyscus,attwateri,,,Nocturnal,NA,NA,NA,0,,27.9,40,10,50,1,0,0,0,,,,,
Peromyscus_aztecus,Peromyscus_aztecus,Rodentia,Cricetidae,Peromyscus,aztecus,,,Nocturnal,NA,NA,NA,0,,40,40,10,50,1,0,0,0,,,,,
Peromyscus_beatae,Peromyscus_beatae,Rodentia,Cricetidae,Peromyscus,beatae,,,Nocturnal,NA,NA,NA,0,,20.7,10,0,90,1,0,0,0,,,,,
Peromyscus_boylii,Peromyscus_boylii,Rodentia,Cricetidae,Peromyscus,boylii,,,Nocturnal,NA,NA,NA,0,,21.4,40,10,50,1,0,0,0,,,,,
Peromyscus_bullatus,Peromyscus_bullatus,Rodentia,Cricetidae,Peromyscus,bullatus,,,Nocturnal,NA,NA,NA,0,,40,40,10,50,1,0,0,0,,,,,
Peromyscus_californicus,Peromyscus_californicus,Rodentia,Cricetidae,Peromyscus,californicus,,,Nocturnal,NA,NA,NA,0,,43.5,40,10,50,1,0,0,0,,,,,
Peromyscus_caniceps,Peromyscus_caniceps,Rodentia,Cricetidae,Peromyscus,caniceps,,,Nocturnal,NA,NA,NA,0,,30.2,40,10,50,1,0,0,0,,,,,
Peromyscus_crinitus,Peromyscus_crinitus,Rodentia,Cricetidae,Peromyscus,crinitus,,,Nocturnal,NA,NA,NA,0,,18,40,10,50,1,0,0,0,,,,,
